,path,Speaker,Emotion,Label
990,data\RAVDEES\Actor_17\03-01-05-01-02-01-17.wav,Men,angry,Men_angry
991,data\RAVDEES\Actor_17\03-01-05-01-02-02-17.wav,Men,angry,Men_angry
992,data\RAVDEES\Actor_17\03-01-05-02-01-01-17.wav,Men,angry,Men_angry
993,data\RAVDEES\Actor_17\03-01-05-02-01-02-17.wav,Men,angry,Men_angry
994,data\RAVDEES\Actor_17\03-01-05-02-02-01-17.wav,Men,angry,Men_angry
995,data\RAVDEES\Actor_17\03-01-05-02-02-02-17.wav,Men,angry,Men_angry
996,data\RAVDEES\Actor_17\03-01-06-01-01-01-17.wav,Men,fearful,Men_fearful
997,data\RAVDEES\Actor_17\03-01-06-01-01-02-17.wav,Men,fearful,Men_fearful
998,data\RAVDEES\Actor_17\03-01-06-01-02-01-17.wav,Men,fearful,Men_fearful
999,data\RAVDEES\Actor_17\03-01-06-01-02-02-17.wav,Men,fearful,Men_fearful
1000,data\RAVDEES\Actor_17\03-01-06-02-01-01-17.wav,Men,fearful,Men_fearful
1001,data\RAVDEES\Actor_17\03-01-06-02-01-02-17.wav,Men,fearful,Men_fearful
1002,data\RAVDEES\Actor_17\03-01-06-02-02-01-17.wav,Men,fearful,Men_fearful
1003,data\RAVDEES\Actor_17\03-01-06-02-02-02-17.wav,Men,fearful,Men_fearful
1004,data\RAVDEES\Actor_17\03-01-07-01-01-01-17.wav,Men,disgust,Men_disgust
1005,data\RAVDEES\Actor_17\03-01-07-01-01-02-17.wav,Men,disgust,Men_disgust
1006,data\RAVDEES\Actor_17\03-01-07-01-02-01-17.wav,Men,disgust,Men_disgust
1007,data\RAVDEES\Actor_17\03-01-07-01-02-02-17.wav,Men,disgust,Men_disgust
1008,data\RAVDEES\Actor_17\03-01-07-02-01-01-17.wav,Men,disgust,Men_disgust
1009,data\RAVDEES\Actor_17\03-01-07-02-01-02-17.wav,Men,disgust,Men_disgust
1010,data\RAVDEES\Actor_17\03-01-07-02-02-01-17.wav,Men,disgust,Men_disgust
1011,data\RAVDEES\Actor_17\03-01-07-02-02-02-17.wav,Men,disgust,Men_disgust
1012,data\RAVDEES\Actor_17\03-01-08-01-01-01-17.wav,Men,surprised,Men_surprised
1013,data\RAVDEES\Actor_17\03-01-08-01-01-02-17.wav,Men,surprised,Men_surprised
1014,data\RAVDEES\Actor_17\03-01-08-01-02-01-17.wav,Men,surprised,Men_surprised
1015,data\RAVDEES\Actor_17\03-01-08-01-02-02-17.wav,Men,surprised,Men_surprised
1016,data\RAVDEES\Actor_17\03-01-08-02-01-01-17.wav,Men,surprised,Men_surprised
1017,data\RAVDEES\Actor_17\03-01-08-02-01-02-17.wav,Men,surprised,Men_surprised
1018,data\RAVDEES\Actor_17\03-01-08-02-02-01-17.wav,Men,surprised,Men_surprised
1019,data\RAVDEES\Actor_17\03-01-08-02-02-02-17.wav,Men,surprised,Men_surprised
1020,data\RAVDEES\Actor_18\03-01-01-01-01-01-18.wav,Women,neutral,Women_neutral
1021,data\RAVDEES\Actor_18\03-01-01-01-01-02-18.wav,Women,neutral,Women_neutral
1022,data\RAVDEES\Actor_18\03-01-01-01-02-01-18.wav,Women,neutral,Women_neutral
1023,data\RAVDEES\Actor_18\03-01-01-01-02-02-18.wav,Women,neutral,Women_neutral
1024,data\RAVDEES\Actor_18\03-01-02-01-01-01-18.wav,Women,calm,Women_calm
1025,data\RAVDEES\Actor_18\03-01-02-01-01-02-18.wav,Women,calm,Women_calm
1026,data\RAVDEES\Actor_18\03-01-02-01-02-01-18.wav,Women,calm,Women_calm
1027,data\RAVDEES\Actor_18\03-01-02-01-02-02-18.wav,Women,calm,Women_calm
1028,data\RAVDEES\Actor_18\03-01-02-02-01-01-18.wav,Women,calm,Women_calm
1029,data\RAVDEES\Actor_18\03-01-02-02-01-02-18.wav,Women,calm,Women_calm
1030,data\RAVDEES\Actor_18\03-01-02-02-02-01-18.wav,Women,calm,Women_calm
1031,data\RAVDEES\Actor_18\03-01-02-02-02-02-18.wav,Women,calm,Women_calm
1032,data\RAVDEES\Actor_18\03-01-03-01-01-01-18.wav,Women,happy,Women_happy
1033,data\RAVDEES\Actor_18\03-01-03-01-01-02-18.wav,Women,happy,Women_happy
1034,data\RAVDEES\Actor_18\03-01-03-01-02-01-18.wav,Women,happy,Women_happy
1035,data\RAVDEES\Actor_18\03-01-03-01-02-02-18.wav,Women,happy,Women_happy
1036,data\RAVDEES\Actor_18\03-01-03-02-01-01-18.wav,Women,happy,Women_happy
1037,data\RAVDEES\Actor_18\03-01-03-02-01-02-18.wav,Women,happy,Women_happy
1038,data\RAVDEES\Actor_18\03-01-03-02-02-01-18.wav,Women,happy,Women_happy
1039,data\RAVDEES\Actor_18\03-01-03-02-02-02-18.wav,Women,happy,Women_happy
1040,data\RAVDEES\Actor_18\03-01-04-01-01-01-18.wav,Women,sad,Women_sad
1041,data\RAVDEES\Actor_18\03-01-04-01-01-02-18.wav,Women,sad,Women_sad
1042,data\RAVDEES\Actor_18\03-01-04-01-02-01-18.wav,Women,sad,Women_sad
1043,data\RAVDEES\Actor_18\03-01-04-01-02-02-18.wav,Women,sad,Women_sad
1044,data\RAVDEES\Actor_18\03-01-04-02-01-01-18.wav,Women,sad,Women_sad
1045,data\RAVDEES\Actor_18\03-01-04-02-01-02-18.wav,Women,sad,Women_sad
1046,data\RAVDEES\Actor_18\03-01-04-02-02-01-18.wav,Women,sad,Women_sad
1047,data\RAVDEES\Actor_18\03-01-04-02-02-02-18.wav,Women,sad,Women_sad
1048,data\RAVDEES\Actor_18\03-01-05-01-01-01-18.wav,Women,angry,Women_angry
1049,data\RAVDEES\Actor_18\03-01-05-01-01-02-18.wav,Women,angry,Women_angry
1050,data\RAVDEES\Actor_18\03-01-05-01-02-01-18.wav,Women,angry,Women_angry
1051,data\RAVDEES\Actor_18\03-01-05-01-02-02-18.wav,Women,angry,Women_angry
1052,data\RAVDEES\Actor_18\03-01-05-02-01-01-18.wav,Women,angry,Women_angry
1053,data\RAVDEES\Actor_18\03-01-05-02-01-02-18.wav,Women,angry,Women_angry
1054,data\RAVDEES\Actor_18\03-01-05-02-02-01-18.wav,Women,angry,Women_angry
1055,data\RAVDEES\Actor_18\03-01-05-02-02-02-18.wav,Women,angry,Women_angry
1056,data\RAVDEES\Actor_18\03-01-06-01-01-01-18.wav,Women,fearful,Women_fearful
1057,data\RAVDEES\Actor_18\03-01-06-01-01-02-18.wav,Women,fearful,Women_fearful
1058,data\RAVDEES\Actor_18\03-01-06-01-02-01-18.wav,Women,fearful,Women_fearful
1059,data\RAVDEES\Actor_18\03-01-06-01-02-02-18.wav,Women,fearful,Women_fearful
1060,data\RAVDEES\Actor_18\03-01-06-02-01-01-18.wav,Women,fearful,Women_fearful
1061,data\RAVDEES\Actor_18\03-01-06-02-01-02-18.wav,Women,fearful,Women_fearful
1062,data\RAVDEES\Actor_18\03-01-06-02-02-01-18.wav,Women,fearful,Women_fearful
1063,data\RAVDEES\Actor_18\03-01-06-02-02-02-18.wav,Women,fearful,Women_fearful
1064,data\RAVDEES\Actor_18\03-01-07-01-01-01-18.wav,Women,disgust,Women_disgust
1065,data\RAVDEES\Actor_18\03-01-07-01-01-02-18.wav,Women,disgust,Women_disgust
1066,data\RAVDEES\Actor_18\03-01-07-01-02-01-18.wav,Women,disgust,Women_disgust
1067,data\RAVDEES\Actor_18\03-01-07-01-02-02-18.wav,Women,disgust,Women_disgust
1068,data\RAVDEES\Actor_18\03-01-07-02-01-01-18.wav,Women,disgust,Women_disgust
1069,data\RAVDEES\Actor_18\03-01-07-02-01-02-18.wav,Women,disgust,Women_disgust
1070,data\RAVDEES\Actor_18\03-01-07-02-02-01-18.wav,Women,disgust,Women_disgust
1071,data\RAVDEES\Actor_18\03-01-07-02-02-02-18.wav,Women,disgust,Women_disgust
1072,data\RAVDEES\Actor_18\03-01-08-01-01-01-18.wav,Women,surprised,Women_surprised
1073,data\RAVDEES\Actor_18\03-01-08-01-01-02-18.wav,Women,surprised,Women_surprised
1074,data\RAVDEES\Actor_18\03-01-08-01-02-01-18.wav,Women,surprised,Women_surprised
1075,data\RAVDEES\Actor_18\03-01-08-01-02-02-18.wav,Women,surprised,Women_surprised
1076,data\RAVDEES\Actor_18\03-01-08-02-01-01-18.wav,Women,surprised,Women_surprised
1077,data\RAVDEES\Actor_18\03-01-08-02-01-02-18.wav,Women,surprised,Women_surprised
1078,data\RAVDEES\Actor_18\03-01-08-02-02-01-18.wav,Women,surprised,Women_surprised
1079,data\RAVDEES\Actor_18\03-01-08-02-02-02-18.wav,Women,surprised,Women_surprised
1080,data\RAVDEES\Actor_19\03-01-01-01-01-01-19.wav,Men,neutral,Men_neutral
1081,data\RAVDEES\Actor_19\03-01-01-01-01-02-19.wav,Men,neutral,Men_neutral
1082,data\RAVDEES\Actor_19\03-01-01-01-02-01-19.wav,Men,neutral,Men_neutral
1083,data\RAVDEES\Actor_19\03-01-01-01-02-02-19.wav,Men,neutral,Men_neutral
1084,data\RAVDEES\Actor_19\03-01-02-01-01-01-19.wav,Men,calm,Men_calm
1085,data\RAVDEES\Actor_19\03-01-02-01-01-02-19.wav,Men,calm,Men_calm
1086,data\RAVDEES\Actor_19\03-01-02-01-02-01-19.wav,Men,calm,Men_calm
1087,data\RAVDEES\Actor_19\03-01-02-01-02-02-19.wav,Men,calm,Men_calm
1088,data\RAVDEES\Actor_19\03-01-02-02-01-01-19.wav,Men,calm,Men_calm
1089,data\RAVDEES\Actor_19\03-01-02-02-01-02-19.wav,Men,calm,Men_calm
1090,data\RAVDEES\Actor_19\03-01-02-02-02-01-19.wav,Men,calm,Men_calm
1091,data\RAVDEES\Actor_19\03-01-02-02-02-02-19.wav,Men,calm,Men_calm
1092,data\RAVDEES\Actor_19\03-01-03-01-01-01-19.wav,Men,happy,Men_happy
1093,data\RAVDEES\Actor_19\03-01-03-01-01-02-19.wav,Men,happy,Men_happy
1094,data\RAVDEES\Actor_19\03-01-03-01-02-01-19.wav,Men,happy,Men_happy
1095,data\RAVDEES\Actor_19\03-01-03-01-02-02-19.wav,Men,happy,Men_happy
1096,data\RAVDEES\Actor_19\03-01-03-02-01-01-19.wav,Men,happy,Men_happy
1097,data\RAVDEES\Actor_19\03-01-03-02-01-02-19.wav,Men,happy,Men_happy
1098,data\RAVDEES\Actor_19\03-01-03-02-02-01-19.wav,Men,happy,Men_happy
1099,data\RAVDEES\Actor_19\03-01-03-02-02-02-19.wav,Men,happy,Men_happy
1100,data\RAVDEES\Actor_19\03-01-04-01-01-01-19.wav,Men,sad,Men_sad
1101,data\RAVDEES\Actor_19\03-01-04-01-01-02-19.wav,Men,sad,Men_sad
1102,data\RAVDEES\Actor_19\03-01-04-01-02-01-19.wav,Men,sad,Men_sad
1103,data\RAVDEES\Actor_19\03-01-04-01-02-02-19.wav,Men,sad,Men_sad
1104,data\RAVDEES\Actor_19\03-01-04-02-01-01-19.wav,Men,sad,Men_sad
1105,data\RAVDEES\Actor_19\03-01-04-02-01-02-19.wav,Men,sad,Men_sad
1106,data\RAVDEES\Actor_19\03-01-04-02-02-01-19.wav,Men,sad,Men_sad
1107,data\RAVDEES\Actor_19\03-01-04-02-02-02-19.wav,Men,sad,Men_sad
1108,data\RAVDEES\Actor_19\03-01-05-01-01-01-19.wav,Men,angry,Men_angry
1109,data\RAVDEES\Actor_19\03-01-05-01-01-02-19.wav,Men,angry,Men_angry
1110,data\RAVDEES\Actor_19\03-01-05-01-02-01-19.wav,Men,angry,Men_angry
1111,data\RAVDEES\Actor_19\03-01-05-01-02-02-19.wav,Men,angry,Men_angry
1112,data\RAVDEES\Actor_19\03-01-05-02-01-01-19.wav,Men,angry,Men_angry
1113,data\RAVDEES\Actor_19\03-01-05-02-01-02-19.wav,Men,angry,Men_angry
1114,data\RAVDEES\Actor_19\03-01-05-02-02-01-19.wav,Men,angry,Men_angry
1115,data\RAVDEES\Actor_19\03-01-05-02-02-02-19.wav,Men,angry,Men_angry
1116,data\RAVDEES\Actor_19\03-01-06-01-01-01-19.wav,Men,fearful,Men_fearful
1117,data\RAVDEES\Actor_19\03-01-06-01-01-02-19.wav,Men,fearful,Men_fearful
1118,data\RAVDEES\Actor_19\03-01-06-01-02-01-19.wav,Men,fearful,Men_fearful
1119,data\RAVDEES\Actor_19\03-01-06-01-02-02-19.wav,Men,fearful,Men_fearful
1120,data\RAVDEES\Actor_19\03-01-06-02-01-01-19.wav,Men,fearful,Men_fearful
1121,data\RAVDEES\Actor_19\03-01-06-02-01-02-19.wav,Men,fearful,Men_fearful
1122,data\RAVDEES\Actor_19\03-01-06-02-02-01-19.wav,Men,fearful,Men_fearful
1123,data\RAVDEES\Actor_19\03-01-06-02-02-02-19.wav,Men,fearful,Men_fearful
1124,data\RAVDEES\Actor_19\03-01-07-01-01-01-19.wav,Men,disgust,Men_disgust
1125,data\RAVDEES\Actor_19\03-01-07-01-01-02-19.wav,Men,disgust,Men_disgust
1126,data\RAVDEES\Actor_19\03-01-07-01-02-01-19.wav,Men,disgust,Men_disgust
1127,data\RAVDEES\Actor_19\03-01-07-01-02-02-19.wav,Men,disgust,Men_disgust
1128,data\RAVDEES\Actor_19\03-01-07-02-01-01-19.wav,Men,disgust,Men_disgust
1129,data\RAVDEES\Actor_19\03-01-07-02-01-02-19.wav,Men,disgust,Men_disgust
1130,data\RAVDEES\Actor_19\03-01-07-02-02-01-19.wav,Men,disgust,Men_disgust
1131,data\RAVDEES\Actor_19\03-01-07-02-02-02-19.wav,Men,disgust,Men_disgust
1132,data\RAVDEES\Actor_19\03-01-08-01-01-01-19.wav,Men,surprised,Men_surprised
1133,data\RAVDEES\Actor_19\03-01-08-01-01-02-19.wav,Men,surprised,Men_surprised
1134,data\RAVDEES\Actor_19\03-01-08-01-02-01-19.wav,Men,surprised,Men_surprised
1135,data\RAVDEES\Actor_19\03-01-08-01-02-02-19.wav,Men,surprised,Men_surprised
1136,data\RAVDEES\Actor_19\03-01-08-02-01-01-19.wav,Men,surprised,Men_surprised
1137,data\RAVDEES\Actor_19\03-01-08-02-01-02-19.wav,Men,surprised,Men_surprised
1138,data\RAVDEES\Actor_19\03-01-08-02-02-01-19.wav,Men,surprised,Men_surprised
1139,data\RAVDEES\Actor_19\03-01-08-02-02-02-19.wav,Men,surprised,Men_surprised
1140,data\RAVDEES\Actor_20\03-01-01-01-01-01-20.wav,Women,neutral,Women_neutral
1141,data\RAVDEES\Actor_20\03-01-01-01-01-02-20.wav,Women,neutral,Women_neutral
1142,data\RAVDEES\Actor_20\03-01-01-01-02-01-20.wav,Women,neutral,Women_neutral
1143,data\RAVDEES\Actor_20\03-01-01-01-02-02-20.wav,Women,neutral,Women_neutral
1144,data\RAVDEES\Actor_20\03-01-02-01-01-01-20.wav,Women,calm,Women_calm
1145,data\RAVDEES\Actor_20\03-01-02-01-01-02-20.wav,Women,calm,Women_calm
1146,data\RAVDEES\Actor_20\03-01-02-01-02-01-20.wav,Women,calm,Women_calm
1147,data\RAVDEES\Actor_20\03-01-02-01-02-02-20.wav,Women,calm,Women_calm
1148,data\RAVDEES\Actor_20\03-01-02-02-01-01-20.wav,Women,calm,Women_calm
1149,data\RAVDEES\Actor_20\03-01-02-02-01-02-20.wav,Women,calm,Women_calm
1150,data\RAVDEES\Actor_20\03-01-02-02-02-01-20.wav,Women,calm,Women_calm
1151,data\RAVDEES\Actor_20\03-01-02-02-02-02-20.wav,Women,calm,Women_calm
1152,data\RAVDEES\Actor_20\03-01-03-01-01-01-20.wav,Women,happy,Women_happy
1153,data\RAVDEES\Actor_20\03-01-03-01-01-02-20.wav,Women,happy,Women_happy
1154,data\RAVDEES\Actor_20\03-01-03-01-02-01-20.wav,Women,happy,Women_happy
1155,data\RAVDEES\Actor_20\03-01-03-01-02-02-20.wav,Women,happy,Women_happy
1156,data\RAVDEES\Actor_20\03-01-03-02-01-01-20.wav,Women,happy,Women_happy
1157,data\RAVDEES\Actor_20\03-01-03-02-01-02-20.wav,Women,happy,Women_happy
1158,data\RAVDEES\Actor_20\03-01-03-02-02-01-20.wav,Women,happy,Women_happy
1159,data\RAVDEES\Actor_20\03-01-03-02-02-02-20.wav,Women,happy,Women_happy
1160,data\RAVDEES\Actor_20\03-01-04-01-01-01-20.wav,Women,sad,Women_sad
1161,data\RAVDEES\Actor_20\03-01-04-01-01-02-20.wav,Women,sad,Women_sad
1162,data\RAVDEES\Actor_20\03-01-04-01-02-01-20.wav,Women,sad,Women_sad
1163,data\RAVDEES\Actor_20\03-01-04-01-02-02-20.wav,Women,sad,Women_sad
1164,data\RAVDEES\Actor_20\03-01-04-02-01-01-20.wav,Women,sad,Women_sad
1165,data\RAVDEES\Actor_20\03-01-04-02-01-02-20.wav,Women,sad,Women_sad
1166,data\RAVDEES\Actor_20\03-01-04-02-02-01-20.wav,Women,sad,Women_sad
1167,data\RAVDEES\Actor_20\03-01-04-02-02-02-20.wav,Women,sad,Women_sad
1168,data\RAVDEES\Actor_20\03-01-05-01-01-01-20.wav,Women,angry,Women_angry
1169,data\RAVDEES\Actor_20\03-01-05-01-01-02-20.wav,Women,angry,Women_angry
1170,data\RAVDEES\Actor_20\03-01-05-01-02-01-20.wav,Women,angry,Women_angry
1171,data\RAVDEES\Actor_20\03-01-05-01-02-02-20.wav,Women,angry,Women_angry
1172,data\RAVDEES\Actor_20\03-01-05-02-01-01-20.wav,Women,angry,Women_angry
1173,data\RAVDEES\Actor_20\03-01-05-02-01-02-20.wav,Women,angry,Women_angry
1174,data\RAVDEES\Actor_20\03-01-05-02-02-01-20.wav,Women,angry,Women_angry
1175,data\RAVDEES\Actor_20\03-01-05-02-02-02-20.wav,Women,angry,Women_angry
1176,data\RAVDEES\Actor_20\03-01-06-01-01-01-20.wav,Women,fearful,Women_fearful
1177,data\RAVDEES\Actor_20\03-01-06-01-01-02-20.wav,Women,fearful,Women_fearful
1178,data\RAVDEES\Actor_20\03-01-06-01-02-01-20.wav,Women,fearful,Women_fearful
1179,data\RAVDEES\Actor_20\03-01-06-01-02-02-20.wav,Women,fearful,Women_fearful
1180,data\RAVDEES\Actor_20\03-01-06-02-01-01-20.wav,Women,fearful,Women_fearful
1181,data\RAVDEES\Actor_20\03-01-06-02-01-02-20.wav,Women,fearful,Women_fearful
1182,data\RAVDEES\Actor_20\03-01-06-02-02-01-20.wav,Women,fearful,Women_fearful
1183,data\RAVDEES\Actor_20\03-01-06-02-02-02-20.wav,Women,fearful,Women_fearful
1184,data\RAVDEES\Actor_20\03-01-07-01-01-01-20.wav,Women,disgust,Women_disgust
1185,data\RAVDEES\Actor_20\03-01-07-01-01-02-20.wav,Women,disgust,Women_disgust
1186,data\RAVDEES\Actor_20\03-01-07-01-02-01-20.wav,Women,disgust,Women_disgust
1187,data\RAVDEES\Actor_20\03-01-07-01-02-02-20.wav,Women,disgust,Women_disgust
1188,data\RAVDEES\Actor_20\03-01-07-02-01-01-20.wav,Women,disgust,Women_disgust
1189,data\RAVDEES\Actor_20\03-01-07-02-01-02-20.wav,Women,disgust,Women_disgust
1190,data\RAVDEES\Actor_20\03-01-07-02-02-01-20.wav,Women,disgust,Women_disgust
1191,data\RAVDEES\Actor_20\03-01-07-02-02-02-20.wav,Women,disgust,Women_disgust
1192,data\RAVDEES\Actor_20\03-01-08-01-01-01-20.wav,Women,surprised,Women_surprised
1193,data\RAVDEES\Actor_20\03-01-08-01-01-02-20.wav,Women,surprised,Women_surprised
1194,data\RAVDEES\Actor_20\03-01-08-01-02-01-20.wav,Women,surprised,Women_surprised
1195,data\RAVDEES\Actor_20\03-01-08-01-02-02-20.wav,Women,surprised,Women_surprised
1196,data\RAVDEES\Actor_20\03-01-08-02-01-01-20.wav,Women,surprised,Women_surprised
1197,data\RAVDEES\Actor_20\03-01-08-02-01-02-20.wav,Women,surprised,Women_surprised
1198,data\RAVDEES\Actor_20\03-01-08-02-02-01-20.wav,Women,surprised,Women_surprised
1199,data\RAVDEES\Actor_20\03-01-08-02-02-02-20.wav,Women,surprised,Women_surprised
1200,data\RAVDEES\Actor_21\03-01-01-01-01-01-21.wav,Men,neutral,Men_neutral
1201,data\RAVDEES\Actor_21\03-01-01-01-01-02-21.wav,Men,neutral,Men_neutral
1202,data\RAVDEES\Actor_21\03-01-01-01-02-01-21.wav,Men,neutral,Men_neutral
1203,data\RAVDEES\Actor_21\03-01-01-01-02-02-21.wav,Men,neutral,Men_neutral
1204,data\RAVDEES\Actor_21\03-01-02-01-01-01-21.wav,Men,calm,Men_calm
1205,data\RAVDEES\Actor_21\03-01-02-01-01-02-21.wav,Men,calm,Men_calm
1206,data\RAVDEES\Actor_21\03-01-02-01-02-01-21.wav,Men,calm,Men_calm
1207,data\RAVDEES\Actor_21\03-01-02-01-02-02-21.wav,Men,calm,Men_calm
1208,data\RAVDEES\Actor_21\03-01-02-02-01-01-21.wav,Men,calm,Men_calm
1209,data\RAVDEES\Actor_21\03-01-02-02-01-02-21.wav,Men,calm,Men_calm
1210,data\RAVDEES\Actor_21\03-01-02-02-02-01-21.wav,Men,calm,Men_calm
1211,data\RAVDEES\Actor_21\03-01-02-02-02-02-21.wav,Men,calm,Men_calm
1212,data\RAVDEES\Actor_21\03-01-03-01-01-01-21.wav,Men,happy,Men_happy
1213,data\RAVDEES\Actor_21\03-01-03-01-01-02-21.wav,Men,happy,Men_happy
1214,data\RAVDEES\Actor_21\03-01-03-01-02-01-21.wav,Men,happy,Men_happy
1215,data\RAVDEES\Actor_21\03-01-03-01-02-02-21.wav,Men,happy,Men_happy
1216,data\RAVDEES\Actor_21\03-01-03-02-01-01-21.wav,Men,happy,Men_happy
1217,data\RAVDEES\Actor_21\03-01-03-02-01-02-21.wav,Men,happy,Men_happy
1218,data\RAVDEES\Actor_21\03-01-03-02-02-01-21.wav,Men,happy,Men_happy
1219,data\RAVDEES\Actor_21\03-01-03-02-02-02-21.wav,Men,happy,Men_happy
1220,data\RAVDEES\Actor_21\03-01-04-01-01-01-21.wav,Men,sad,Men_sad
1221,data\RAVDEES\Actor_21\03-01-04-01-01-02-21.wav,Men,sad,Men_sad
1222,data\RAVDEES\Actor_21\03-01-04-01-02-01-21.wav,Men,sad,Men_sad
1223,data\RAVDEES\Actor_21\03-01-04-01-02-02-21.wav,Men,sad,Men_sad
1224,data\RAVDEES\Actor_21\03-01-04-02-01-01-21.wav,Men,sad,Men_sad
1225,data\RAVDEES\Actor_21\03-01-04-02-01-02-21.wav,Men,sad,Men_sad
1226,data\RAVDEES\Actor_21\03-01-04-02-02-01-21.wav,Men,sad,Men_sad
1227,data\RAVDEES\Actor_21\03-01-04-02-02-02-21.wav,Men,sad,Men_sad
1228,data\RAVDEES\Actor_21\03-01-05-01-01-01-21.wav,Men,angry,Men_angry
1229,data\RAVDEES\Actor_21\03-01-05-01-01-02-21.wav,Men,angry,Men_angry
1230,data\RAVDEES\Actor_21\03-01-05-01-02-01-21.wav,Men,angry,Men_angry
1231,data\RAVDEES\Actor_21\03-01-05-01-02-02-21.wav,Men,angry,Men_angry
1232,data\RAVDEES\Actor_21\03-01-05-02-01-01-21.wav,Men,angry,Men_angry
1233,data\RAVDEES\Actor_21\03-01-05-02-01-02-21.wav,Men,angry,Men_angry
1234,data\RAVDEES\Actor_21\03-01-05-02-02-01-21.wav,Men,angry,Men_angry
1235,data\RAVDEES\Actor_21\03-01-05-02-02-02-21.wav,Men,angry,Men_angry
1236,data\RAVDEES\Actor_21\03-01-06-01-01-01-21.wav,Men,fearful,Men_fearful
1237,data\RAVDEES\Actor_21\03-01-06-01-01-02-21.wav,Men,fearful,Men_fearful
1238,data\RAVDEES\Actor_21\03-01-06-01-02-01-21.wav,Men,fearful,Men_fearful
1239,data\RAVDEES\Actor_21\03-01-06-01-02-02-21.wav,Men,fearful,Men_fearful
1240,data\RAVDEES\Actor_21\03-01-06-02-01-01-21.wav,Men,fearful,Men_fearful
1241,data\RAVDEES\Actor_21\03-01-06-02-01-02-21.wav,Men,fearful,Men_fearful
1242,data\RAVDEES\Actor_21\03-01-06-02-02-01-21.wav,Men,fearful,Men_fearful
1243,data\RAVDEES\Actor_21\03-01-06-02-02-02-21.wav,Men,fearful,Men_fearful
1244,data\RAVDEES\Actor_21\03-01-07-01-01-01-21.wav,Men,disgust,Men_disgust
1245,data\RAVDEES\Actor_21\03-01-07-01-01-02-21.wav,Men,disgust,Men_disgust
1246,data\RAVDEES\Actor_21\03-01-07-01-02-01-21.wav,Men,disgust,Men_disgust
1247,data\RAVDEES\Actor_21\03-01-07-01-02-02-21.wav,Men,disgust,Men_disgust
1248,data\RAVDEES\Actor_21\03-01-07-02-01-01-21.wav,Men,disgust,Men_disgust
1249,data\RAVDEES\Actor_21\03-01-07-02-01-02-21.wav,Men,disgust,Men_disgust
1250,data\RAVDEES\Actor_21\03-01-07-02-02-01-21.wav,Men,disgust,Men_disgust
1251,data\RAVDEES\Actor_21\03-01-07-02-02-02-21.wav,Men,disgust,Men_disgust
1252,data\RAVDEES\Actor_21\03-01-08-01-01-01-21.wav,Men,surprised,Men_surprised
1253,data\RAVDEES\Actor_21\03-01-08-01-01-02-21.wav,Men,surprised,Men_surprised
1254,data\RAVDEES\Actor_21\03-01-08-01-02-01-21.wav,Men,surprised,Men_surprised
1255,data\RAVDEES\Actor_21\03-01-08-01-02-02-21.wav,Men,surprised,Men_surprised
1256,data\RAVDEES\Actor_21\03-01-08-02-01-01-21.wav,Men,surprised,Men_surprised
1257,data\RAVDEES\Actor_21\03-01-08-02-01-02-21.wav,Men,surprised,Men_surprised
1258,data\RAVDEES\Actor_21\03-01-08-02-02-01-21.wav,Men,surprised,Men_surprised
1259,data\RAVDEES\Actor_21\03-01-08-02-02-02-21.wav,Men,surprised,Men_surprised
1260,data\RAVDEES\Actor_22\03-01-01-01-01-01-22.wav,Women,neutral,Women_neutral
1261,data\RAVDEES\Actor_22\03-01-01-01-01-02-22.wav,Women,neutral,Women_neutral
1262,data\RAVDEES\Actor_22\03-01-01-01-02-01-22.wav,Women,neutral,Women_neutral
1263,data\RAVDEES\Actor_22\03-01-01-01-02-02-22.wav,Women,neutral,Women_neutral
1264,data\RAVDEES\Actor_22\03-01-02-01-01-01-22.wav,Women,calm,Women_calm
1265,data\RAVDEES\Actor_22\03-01-02-01-01-02-22.wav,Women,calm,Women_calm
1266,data\RAVDEES\Actor_22\03-01-02-01-02-01-22.wav,Women,calm,Women_calm
1267,data\RAVDEES\Actor_22\03-01-02-01-02-02-22.wav,Women,calm,Women_calm
1268,data\RAVDEES\Actor_22\03-01-02-02-01-01-22.wav,Women,calm,Women_calm
1269,data\RAVDEES\Actor_22\03-01-02-02-01-02-22.wav,Women,calm,Women_calm
1270,data\RAVDEES\Actor_22\03-01-02-02-02-01-22.wav,Women,calm,Women_calm
1271,data\RAVDEES\Actor_22\03-01-02-02-02-02-22.wav,Women,calm,Women_calm
1272,data\RAVDEES\Actor_22\03-01-03-01-01-01-22.wav,Women,happy,Women_happy
1273,data\RAVDEES\Actor_22\03-01-03-01-01-02-22.wav,Women,happy,Women_happy
1274,data\RAVDEES\Actor_22\03-01-03-01-02-01-22.wav,Women,happy,Women_happy
1275,data\RAVDEES\Actor_22\03-01-03-01-02-02-22.wav,Women,happy,Women_happy
1276,data\RAVDEES\Actor_22\03-01-03-02-01-01-22.wav,Women,happy,Women_happy
1277,data\RAVDEES\Actor_22\03-01-03-02-01-02-22.wav,Women,happy,Women_happy
1278,data\RAVDEES\Actor_22\03-01-03-02-02-01-22.wav,Women,happy,Women_happy
1279,data\RAVDEES\Actor_22\03-01-03-02-02-02-22.wav,Women,happy,Women_happy
1280,data\RAVDEES\Actor_22\03-01-04-01-01-01-22.wav,Women,sad,Women_sad
